8
-7.771444196032213,110.37744470118533,Gadjah Mada University
-7.77483213727976,110.38617172611467,Universitas Negeri Yogyakarta
-7.784894667135554,110.39433736347546,UIN Sunan Kalijaga Yogyakarta
-7.79268158473049,110.3658086679462,Jalan Malioboro
-7.795950144954265,110.38426175553533,Stadion Mandala Krida
-7.80615914690561,110.39682984501634,Gembira Loka Zoo
-7.811968854464138,110.36329832360511,Alun Alun Kidul Yogyakarta
-7.796939290620291,110.35806590429941,Bakpia Pathok 25
