8
-6.91290887966999,107.61490776552098,SMAN3 Bandung
-6.913555314067219,107.61645429799587,Lapangan Bali
-6.9101432447544795,107.61875496269012,Stadiun Siliwangi
-6.913598705946318,107.61345630626974,GO Sumatera
-6.912393135464581,107.61372207741444,Taman Lalu Lintas
-6.908650505127332,107.61578655456425,GOR Saparua
-6.914436598336988,107.61236526909207,SMK Wirakarya
-6.909834646096855,107.61285062286271,Kodam 3 Siliwangi
