8
-6.921693606199656,107.60613695686465,Masjid Raya Bandung
-6.9211330624749525,107.60959075677603,Museum Konferensi Asia Afrika
-6.9211330624749525,107.60959075677603,Toko Sami Jaya
-6.9171540619375325,107.60892194521414,Braga Citywalk
-6.917491995927003,107.60404313317437,Pasar Baru
-6.923696630012196,107.60542816909133,Yogya Kepatihan
-6.923435731287671,107.60700515977648,Pendopo Kota Bandung
-6.921444023332612,107.6118707564328,PT. Garuda Indonesia (Persero) Tbk
